Year,Month,Community,Category,Patient Count
2023,8,NORTH GLENMORE PARK,Asthma,10
2023,9,NORTH GLENMORE PARK,Asthma,2
2023,10,NORTH GLENMORE PARK,Asthma,2
2023,11,NORTH GLENMORE PARK,Asthma,6
2023,12,NORTH GLENMORE PARK,Asthma,3
2024,1,NORTH GLENMORE PARK,Asthma,2
2024,2,NORTH GLENMORE PARK,Asthma,7
2018,1,NORTH HAVEN,Asthma,5
2018,2,NORTH HAVEN,Asthma,7
2018,3,NORTH HAVEN,Asthma,1
2018,4,NORTH HAVEN,Asthma,2
2018,5,NORTH HAVEN,Asthma,3
2018,6,NORTH HAVEN,Asthma,10
2018,7,NORTH HAVEN,Asthma,4
2018,8,NORTH HAVEN,Asthma,11
2018,9,NORTH HAVEN,Asthma,10
2018,10,NORTH HAVEN,Asthma,2
2018,11,NORTH HAVEN,Asthma,2
2018,12,NORTH HAVEN,Asthma,3
2019,1,NORTH HAVEN,Asthma,6
2019,2,NORTH HAVEN,Asthma,11
2019,3,NORTH HAVEN,Asthma,10
2019,4,NORTH HAVEN,Asthma,5
2019,5,NORTH HAVEN,Asthma,11
2019,6,NORTH HAVEN,Asthma,9
2019,7,NORTH HAVEN,Asthma,8
2019,8,NORTH HAVEN,Asthma,7
2019,9,NORTH HAVEN,Asthma,6
2019,10,NORTH HAVEN,Asthma,4
2019,11,NORTH HAVEN,Asthma,1
2019,12,NORTH HAVEN,Asthma,6
2020,1,NORTH HAVEN,Asthma,1
2020,2,NORTH HAVEN,Asthma,9
2020,3,NORTH HAVEN,Asthma,4
2020,4,NORTH HAVEN,Asthma,5
2020,5,NORTH HAVEN,Asthma,9
2020,6,NORTH HAVEN,Asthma,11
2020,7,NORTH HAVEN,Asthma,8
2020,8,NORTH HAVEN,Asthma,5
2020,9,NORTH HAVEN,Asthma,4
2020,10,NORTH HAVEN,Asthma,5
2020,11,NORTH HAVEN,Asthma,8
2020,12,NORTH HAVEN,Asthma,3
2021,1,NORTH HAVEN,Asthma,4
2021,2,NORTH HAVEN,Asthma,2
2021,3,NORTH HAVEN,Asthma,6
2021,4,NORTH HAVEN,Asthma,7
2021,5,NORTH HAVEN,Asthma,8
2021,6,NORTH HAVEN,Asthma,9
2021,7,NORTH HAVEN,Asthma,6
2021,8,NORTH HAVEN,Asthma,6
2021,9,NORTH HAVEN,Asthma,1
2021,10,NORTH HAVEN,Asthma,4
2021,11,NORTH HAVEN,Asthma,8
2021,12,NORTH HAVEN,Asthma,4
2022,1,NORTH HAVEN,Asthma,5
2022,2,NORTH HAVEN,Asthma,3
2022,3,NORTH HAVEN,Asthma,8
2022,4,NORTH HAVEN,Asthma,4
2022,5,NORTH HAVEN,Asthma,13
2022,6,NORTH HAVEN,Asthma,8
2022,7,NORTH HAVEN,Asthma,3
2022,8,NORTH HAVEN,Asthma,7
2022,9,NORTH HAVEN,Asthma,5
2022,10,NORTH HAVEN,Asthma,6
2022,11,NORTH HAVEN,Asthma,3
2022,12,NORTH HAVEN,Asthma,4
2023,1,NORTH HAVEN,Asthma,8
2023,2,NORTH HAVEN,Asthma,7
2023,3,NORTH HAVEN,Asthma,4
2023,4,NORTH HAVEN,Asthma,5
2023,5,NORTH HAVEN,Asthma,4
2023,6,NORTH HAVEN,Asthma,5
2023,7,NORTH HAVEN,Asthma,5
2023,8,NORTH HAVEN,Asthma,3
2023,9,NORTH HAVEN,Asthma,5
2023,10,NORTH HAVEN,Asthma,8
2023,11,NORTH HAVEN,Asthma,5
2023,12,NORTH HAVEN,Asthma,5
2024,1,NORTH HAVEN,Asthma,1
2024,2,NORTH HAVEN,Asthma,3
2018,1,NORTH HAVEN UPPER,Asthma,1
2018,2,NORTH HAVEN UPPER,Asthma,3
2018,4,NORTH HAVEN UPPER,Asthma,2
2018,5,NORTH HAVEN UPPER,Asthma,3
2018,6,NORTH HAVEN UPPER,Asthma,2
2018,8,NORTH HAVEN UPPER,Asthma,2
2018,9,NORTH HAVEN UPPER,Asthma,7
2018,10,NORTH HAVEN UPPER,Asthma,1
2018,12,NORTH HAVEN UPPER,Asthma,2
2019,1,NORTH HAVEN UPPER,Asthma,2
2019,3,NORTH HAVEN UPPER,Asthma,2
2019,4,NORTH HAVEN UPPER,Asthma,1
2019,6,NORTH HAVEN UPPER,Asthma,1
2019,7,NORTH HAVEN UPPER,Asthma,2
2019,10,NORTH HAVEN UPPER,Asthma,3
2019,11,NORTH HAVEN UPPER,Asthma,1
2019,12,NORTH HAVEN UPPER,Asthma,1
2020,1,NORTH HAVEN UPPER,Asthma,1
2020,5,NORTH HAVEN UPPER,Asthma,2
2020,7,NORTH HAVEN UPPER,Asthma,2
2020,8,NORTH HAVEN UPPER,Asthma,1
2020,9,NORTH HAVEN UPPER,Asthma,1
2020,10,NORTH HAVEN UPPER,Asthma,1
2020,11,NORTH HAVEN UPPER,Asthma,1
2020,12,NORTH HAVEN UPPER,Asthma,3
2021,1,NORTH HAVEN UPPER,Asthma,3
2021,2,NORTH HAVEN UPPER,Asthma,3
2021,3,NORTH HAVEN UPPER,Asthma,1
2021,4,NORTH HAVEN UPPER,Asthma,4
2021,5,NORTH HAVEN UPPER,Asthma,2
2021,6,NORTH HAVEN UPPER,Asthma,1
2021,8,NORTH HAVEN UPPER,Asthma,2
2021,9,NORTH HAVEN UPPER,Asthma,2
2021,10,NORTH HAVEN UPPER,Asthma,2
2022,2,NORTH HAVEN UPPER,Asthma,1
2022,3,NORTH HAVEN UPPER,Asthma,1
2022,4,NORTH HAVEN UPPER,Asthma,2
2022,5,NORTH HAVEN UPPER,Asthma,6
2022,6,NORTH HAVEN UPPER,Asthma,2
2022,7,NORTH HAVEN UPPER,Asthma,1
2022,8,NORTH HAVEN UPPER,Asthma,3
2022,9,NORTH HAVEN UPPER,Asthma,5
2023,1,NORTH HAVEN UPPER,Asthma,1
2023,3,NORTH HAVEN UPPER,Asthma,1
2023,4,NORTH HAVEN UPPER,Asthma,1
2023,8,NORTH HAVEN UPPER,Asthma,1
2023,9,NORTH HAVEN UPPER,Asthma,3
2023,10,NORTH HAVEN UPPER,Asthma,1
2023,11,NORTH HAVEN UPPER,Asthma,2
2024,1,NORTH HAVEN UPPER,Asthma,1
2024,2,NORTH HAVEN UPPER,Asthma,2
2018,1,NOSE HILL PARK,Asthma,1
2018,2,NOSE HILL PARK,Asthma,4
2018,3,NOSE HILL PARK,Asthma,1
2018,4,NOSE HILL PARK,Asthma,3
2018,5,NOSE HILL PARK,Asthma,1
2018,6,NOSE HILL PARK,Asthma,4
2018,7,NOSE HILL PARK,Asthma,4
2018,8,NOSE HILL PARK,Asthma,5
2018,9,NOSE HILL PARK,Asthma,3
2018,10,NOSE HILL PARK,Asthma,4
2018,11,NOSE HILL PARK,Asthma,1
2018,12,NOSE HILL PARK,Asthma,3
2019,1,NOSE HILL PARK,Asthma,8
2019,2,NOSE HILL PARK,Asthma,1
2019,3,NOSE HILL PARK,Asthma,6
2019,4,NOSE HILL PARK,Asthma,5
2019,5,NOSE HILL PARK,Asthma,7
2019,6,NOSE HILL PARK,Asthma,3
2019,7,NOSE HILL PARK,Asthma,7
2019,8,NOSE HILL PARK,Asthma,2
2019,9,NOSE HILL PARK,Asthma,2
2019,10,NOSE HILL PARK,Asthma,3
2019,11,NOSE HILL PARK,Asthma,2
2019,12,NOSE HILL PARK,Asthma,4
2020,1,NOSE HILL PARK,Asthma,1
2020,2,NOSE HILL PARK,Asthma,2
2020,3,NOSE HILL PARK,Asthma,5
2020,4,NOSE HILL PARK,Asthma,6
2020,5,NOSE HILL PARK,Asthma,2
2020,6,NOSE HILL PARK,Asthma,9
2020,7,NOSE HILL PARK,Asthma,5
2020,8,NOSE HILL PARK,Asthma,4
2020,9,NOSE HILL PARK,Asthma,3
2020,10,NOSE HILL PARK,Asthma,5
2020,11,NOSE HILL PARK,Asthma,4
2020,12,NOSE HILL PARK,Asthma,3
2021,2,NOSE HILL PARK,Asthma,4
2021,3,NOSE HILL PARK,Asthma,6
2021,4,NOSE HILL PARK,Asthma,2
2021,5,NOSE HILL PARK,Asthma,3
2021,6,NOSE HILL PARK,Asthma,5
2021,7,NOSE HILL PARK,Asthma,4
2021,8,NOSE HILL PARK,Asthma,6
2021,9,NOSE HILL PARK,Asthma,4
2021,10,NOSE HILL PARK,Asthma,4
2021,11,NOSE HILL PARK,Asthma,4
2021,12,NOSE HILL PARK,Asthma,3
2022,1,NOSE HILL PARK,Asthma,2
2022,2,NOSE HILL PARK,Asthma,2
2022,3,NOSE HILL PARK,Asthma,7
2022,4,NOSE HILL PARK,Asthma,1
2022,5,NOSE HILL PARK,Asthma,7
2022,6,NOSE HILL PARK,Asthma,3
2022,7,NOSE HILL PARK,Asthma,2
2022,8,NOSE HILL PARK,Asthma,7
2022,9,NOSE HILL PARK,Asthma,5
2022,10,NOSE HILL PARK,Asthma,6
2022,11,NOSE HILL PARK,Asthma,1
2022,12,NOSE HILL PARK,Asthma,3
2023,1,NOSE HILL PARK,Asthma,4
2023,2,NOSE HILL PARK,Asthma,1
2023,3,NOSE HILL PARK,Asthma,3
2023,4,NOSE HILL PARK,Asthma,4
2023,6,NOSE HILL PARK,Asthma,4
2023,7,NOSE HILL PARK,Asthma,1
2023,8,NOSE HILL PARK,Asthma,6
2023,9,NOSE HILL PARK,Asthma,4
2023,10,NOSE HILL PARK,Asthma,1
2023,11,NOSE HILL PARK,Asthma,4
2023,12,NOSE HILL PARK,Asthma,4
2024,1,NOSE HILL PARK,Asthma,2
2024,2,NOSE HILL PARK,Asthma,2
2018,1,OAKRIDGE,Asthma,10
2018,2,OAKRIDGE,Asthma,8
2018,3,OAKRIDGE,Asthma,6
2018,4,OAKRIDGE,Asthma,21
2018,5,OAKRIDGE,Asthma,14
2018,6,OAKRIDGE,Asthma,20
2018,7,OAKRIDGE,Asthma,23
2018,8,OAKRIDGE,Asthma,19
2018,9,OAKRIDGE,Asthma,17
2018,10,OAKRIDGE,Asthma,19
2018,11,OAKRIDGE,Asthma,12
2018,12,OAKRIDGE,Asthma,12
2019,1,OAKRIDGE,Asthma,14
2019,2,OAKRIDGE,Asthma,1
2019,3,OAKRIDGE,Asthma,12
2019,4,OAKRIDGE,Asthma,18
2019,5,OAKRIDGE,Asthma,9
2019,6,OAKRIDGE,Asthma,18
2019,7,OAKRIDGE,Asthma,15
2019,8,OAKRIDGE,Asthma,11
2019,9,OAKRIDGE,Asthma,13
2019,10,OAKRIDGE,Asthma,7
2019,11,OAKRIDGE,Asthma,14
2019,12,OAKRIDGE,Asthma,8
2020,1,OAKRIDGE,Asthma,8
2020,2,OAKRIDGE,Asthma,10
2020,3,OAKRIDGE,Asthma,7
2020,4,OAKRIDGE,Asthma,14
2020,5,OAKRIDGE,Asthma,19
2020,6,OAKRIDGE,Asthma,22
2020,7,OAKRIDGE,Asthma,20
2020,8,OAKRIDGE,Asthma,13
2020,9,OAKRIDGE,Asthma,14
2020,10,OAKRIDGE,Asthma,19
2020,11,OAKRIDGE,Asthma,17
2020,12,OAKRIDGE,Asthma,14
2021,1,OAKRIDGE,Asthma,8
2021,2,OAKRIDGE,Asthma,8
2021,3,OAKRIDGE,Asthma,14
2021,4,OAKRIDGE,Asthma,5
2021,5,OAKRIDGE,Asthma,19
2021,6,OAKRIDGE,Asthma,27
2021,7,OAKRIDGE,Asthma,17
2021,8,OAKRIDGE,Asthma,19
2021,9,OAKRIDGE,Asthma,17
2021,10,OAKRIDGE,Asthma,18
2021,11,OAKRIDGE,Asthma,11
2021,12,OAKRIDGE,Asthma,6
2022,1,OAKRIDGE,Asthma,9
2022,2,OAKRIDGE,Asthma,12
2022,3,OAKRIDGE,Asthma,8
2022,4,OAKRIDGE,Asthma,13
2022,5,OAKRIDGE,Asthma,10
2022,6,OAKRIDGE,Asthma,18
2022,7,OAKRIDGE,Asthma,18
2022,8,OAKRIDGE,Asthma,20
2022,9,OAKRIDGE,Asthma,17
2022,10,OAKRIDGE,Asthma,15
2022,11,OAKRIDGE,Asthma,8
2022,12,OAKRIDGE,Asthma,7
2023,1,OAKRIDGE,Asthma,7
2023,2,OAKRIDGE,Asthma,3
2023,3,OAKRIDGE,Asthma,6
2023,4,OAKRIDGE,Asthma,12
2023,5,OAKRIDGE,Asthma,12
2023,6,OAKRIDGE,Asthma,10
2023,7,OAKRIDGE,Asthma,17
2023,8,OAKRIDGE,Asthma,15
2023,9,OAKRIDGE,Asthma,9
2023,10,OAKRIDGE,Asthma,11
2023,11,OAKRIDGE,Asthma,9
2023,12,OAKRIDGE,Asthma,7
2024,1,OAKRIDGE,Asthma,7
2024,2,OAKRIDGE,Asthma,9
2018,1,OGDEN,Asthma,50
2018,2,OGDEN,Asthma,44
2018,3,OGDEN,Asthma,56
2018,4,OGDEN,Asthma,67
2018,5,OGDEN,Asthma,63
2018,6,OGDEN,Asthma,55
2018,7,OGDEN,Asthma,66
2018,8,OGDEN,Asthma,73
2018,9,OGDEN,Asthma,81
2018,10,OGDEN,Asthma,52
2018,11,OGDEN,Asthma,47
2018,12,OGDEN,Asthma,31
2019,1,OGDEN,Asthma,54
2019,2,OGDEN,Asthma,44
2019,3,OGDEN,Asthma,48
2019,4,OGDEN,Asthma,77
2019,5,OGDEN,Asthma,82
2019,6,OGDEN,Asthma,65
2019,7,OGDEN,Asthma,79
2019,8,OGDEN,Asthma,72
2019,9,OGDEN,Asthma,40
2019,10,OGDEN,Asthma,51
2019,11,OGDEN,Asthma,41
2019,12,OGDEN,Asthma,34
2020,1,OGDEN,Asthma,38
2020,2,OGDEN,Asthma,39
2020,3,OGDEN,Asthma,44
2020,4,OGDEN,Asthma,74
2020,5,OGDEN,Asthma,82
2020,6,OGDEN,Asthma,73
2020,7,OGDEN,Asthma,78
2020,8,OGDEN,Asthma,76
2020,9,OGDEN,Asthma,61
2020,10,OGDEN,Asthma,67
2020,11,OGDEN,Asthma,43
2020,12,OGDEN,Asthma,42
2021,1,OGDEN,Asthma,35
2021,2,OGDEN,Asthma,29
2021,3,OGDEN,Asthma,39
2021,4,OGDEN,Asthma,30
2021,5,OGDEN,Asthma,36
2021,6,OGDEN,Asthma,35
2021,7,OGDEN,Asthma,64
2021,8,OGDEN,Asthma,52
2021,9,OGDEN,Asthma,49
2021,10,OGDEN,Asthma,55
2021,11,OGDEN,Asthma,40
2021,12,OGDEN,Asthma,36
2022,1,OGDEN,Asthma,25
2022,2,OGDEN,Asthma,20
2022,3,OGDEN,Asthma,32
2022,4,OGDEN,Asthma,39
2022,5,OGDEN,Asthma,38
2022,6,OGDEN,Asthma,39
2022,7,OGDEN,Asthma,54
2022,8,OGDEN,Asthma,44
2022,9,OGDEN,Asthma,45
2022,10,OGDEN,Asthma,32
2022,11,OGDEN,Asthma,32
2022,12,OGDEN,Asthma,22
2023,1,OGDEN,Asthma,32
2023,2,OGDEN,Asthma,34
2023,3,OGDEN,Asthma,39
2023,4,OGDEN,Asthma,52
2023,5,OGDEN,Asthma,47
2023,6,OGDEN,Asthma,54
2023,7,OGDEN,Asthma,70
2023,8,OGDEN,Asthma,53
2023,9,OGDEN,Asthma,37
2023,10,OGDEN,Asthma,29
2023,11,OGDEN,Asthma,25
2023,12,OGDEN,Asthma,22
2024,1,OGDEN,Asthma,26
2024,2,OGDEN,Asthma,35
2018,4,OGDEN SHOPS,Asthma,1
2018,5,OGDEN SHOPS,Asthma,1
2018,6,OGDEN SHOPS,Asthma,1
2018,7,OGDEN SHOPS,Asthma,1
2018,9,OGDEN SHOPS,Asthma,1
2018,10,OGDEN SHOPS,Asthma,1
2019,3,OGDEN SHOPS,Asthma,1
2019,5,OGDEN SHOPS,Asthma,1
2019,7,OGDEN SHOPS,Asthma,2
2019,8,OGDEN SHOPS,Asthma,1
2019,12,OGDEN SHOPS,Asthma,1
2020,1,OGDEN SHOPS,Asthma,2
2020,5,OGDEN SHOPS,Asthma,3
2020,6,OGDEN SHOPS,Asthma,1
2020,7,OGDEN SHOPS,Asthma,2
2020,8,OGDEN SHOPS,Asthma,2
2020,9,OGDEN SHOPS,Asthma,2
2021,3,OGDEN SHOPS,Asthma,1
2021,4,OGDEN SHOPS,Asthma,1
2021,7,OGDEN SHOPS,Asthma,2
2021,9,OGDEN SHOPS,Asthma,1
2022,3,OGDEN SHOPS,Asthma,2
2022,4,OGDEN SHOPS,Asthma,1
2022,7,OGDEN SHOPS,Asthma,1
2022,9,OGDEN SHOPS,Asthma,1
2022,10,OGDEN SHOPS,Asthma,2
2023,4,OGDEN SHOPS,Asthma,1
2023,5,OGDEN SHOPS,Asthma,1
2023,6,OGDEN SHOPS,Asthma,2
2023,8,OGDEN SHOPS,Asthma,2
2023,9,OGDEN SHOPS,Asthma,3
2023,11,OGDEN SHOPS,Asthma,1
2023,12,OGDEN SHOPS,Asthma,2
2024,1,OGDEN SHOPS,Asthma,2
2018,1,PALLISER,Asthma,13
2018,2,PALLISER,Asthma,9
2018,3,PALLISER,Asthma,8
2018,4,PALLISER,Asthma,9
2018,5,PALLISER,Asthma,8
2018,6,PALLISER,Asthma,9
2018,7,PALLISER,Asthma,11
2018,8,PALLISER,Asthma,7
2018,9,PALLISER,Asthma,8
2018,10,PALLISER,Asthma,5
2018,11,PALLISER,Asthma,4
2018,12,PALLISER,Asthma,8
2019,1,PALLISER,Asthma,4
2019,2,PALLISER,Asthma,15
2019,3,PALLISER,Asthma,9
2019,4,PALLISER,Asthma,10
2019,5,PALLISER,Asthma,10
2019,6,PALLISER,Asthma,7
2019,7,PALLISER,Asthma,5
2019,8,PALLISER,Asthma,9
2019,9,PALLISER,Asthma,8
2019,10,PALLISER,Asthma,3
2019,11,PALLISER,Asthma,5
2019,12,PALLISER,Asthma,8
2020,1,PALLISER,Asthma,6
2020,2,PALLISER,Asthma,11
2020,3,PALLISER,Asthma,13
2020,4,PALLISER,Asthma,8
2020,5,PALLISER,Asthma,9
2020,6,PALLISER,Asthma,9
2020,7,PALLISER,Asthma,9
2020,8,PALLISER,Asthma,4
2020,9,PALLISER,Asthma,3
2020,10,PALLISER,Asthma,11
2020,11,PALLISER,Asthma,4
2020,12,PALLISER,Asthma,10
2021,1,PALLISER,Asthma,7
2021,2,PALLISER,Asthma,9
2021,3,PALLISER,Asthma,13
2021,4,PALLISER,Asthma,10
2021,5,PALLISER,Asthma,8
2021,6,PALLISER,Asthma,8
2021,7,PALLISER,Asthma,7
2021,8,PALLISER,Asthma,10
2021,9,PALLISER,Asthma,8
2021,10,PALLISER,Asthma,7
2021,11,PALLISER,Asthma,5
2021,12,PALLISER,Asthma,4
2022,1,PALLISER,Asthma,4
2022,2,PALLISER,Asthma,4
2022,3,PALLISER,Asthma,8
2022,4,PALLISER,Asthma,3
2022,5,PALLISER,Asthma,3
2022,6,PALLISER,Asthma,7
2022,7,PALLISER,Asthma,14
2022,8,PALLISER,Asthma,5
2022,9,PALLISER,Asthma,3
2022,10,PALLISER,Asthma,10
2022,11,PALLISER,Asthma,9
2022,12,PALLISER,Asthma,8
2023,1,PALLISER,Asthma,9
2023,2,PALLISER,Asthma,2
2023,3,PALLISER,Asthma,10
2023,4,PALLISER,Asthma,4
2023,5,PALLISER,Asthma,8
2023,6,PALLISER,Asthma,16
2023,7,PALLISER,Asthma,13
2023,8,PALLISER,Asthma,5
2023,9,PALLISER,Asthma,10
2023,10,PALLISER,Asthma,3
2023,11,PALLISER,Asthma,4
2023,12,PALLISER,Asthma,6
2024,1,PALLISER,Asthma,7
2024,2,PALLISER,Asthma,4
2018,1,PANORAMA HILLS,Asthma,37
2018,2,PANORAMA HILLS,Asthma,22
2018,3,PANORAMA HILLS,Asthma,31
2018,4,PANORAMA HILLS,Asthma,32
2018,5,PANORAMA HILLS,Asthma,54
2018,6,PANORAMA HILLS,Asthma,47
2018,7,PANORAMA HILLS,Asthma,46
2018,8,PANORAMA HILLS,Asthma,58
2018,9,PANORAMA HILLS,Asthma,41
2018,10,PANORAMA HILLS,Asthma,33
2018,11,PANORAMA HILLS,Asthma,33
2018,12,PANORAMA HILLS,Asthma,44
2019,1,PANORAMA HILLS,Asthma,30
2019,2,PANORAMA HILLS,Asthma,22
2019,3,PANORAMA HILLS,Asthma,37
2019,4,PANORAMA HILLS,Asthma,35
2019,5,PANORAMA HILLS,Asthma,45
2019,6,PANORAMA HILLS,Asthma,50
2019,7,PANORAMA HILLS,Asthma,47
2019,8,PANORAMA HILLS,Asthma,46
2019,9,PANORAMA HILLS,Asthma,37
2019,10,PANORAMA HILLS,Asthma,23
2019,11,PANORAMA HILLS,Asthma,25
2019,12,PANORAMA HILLS,Asthma,27
2020,1,PANORAMA HILLS,Asthma,34
2020,2,PANORAMA HILLS,Asthma,23
2020,3,PANORAMA HILLS,Asthma,40
2020,4,PANORAMA HILLS,Asthma,34
2020,5,PANORAMA HILLS,Asthma,42
2020,6,PANORAMA HILLS,Asthma,47
2020,7,PANORAMA HILLS,Asthma,49
2020,8,PANORAMA HILLS,Asthma,50
2020,9,PANORAMA HILLS,Asthma,44
2020,10,PANORAMA HILLS,Asthma,30
2020,11,PANORAMA HILLS,Asthma,30
2020,12,PANORAMA HILLS,Asthma,25
2021,1,PANORAMA HILLS,Asthma,23
2021,2,PANORAMA HILLS,Asthma,19
2021,3,PANORAMA HILLS,Asthma,33
2021,4,PANORAMA HILLS,Asthma,40
2021,5,PANORAMA HILLS,Asthma,25
2021,6,PANORAMA HILLS,Asthma,43
2021,7,PANORAMA HILLS,Asthma,52
2021,8,PANORAMA HILLS,Asthma,42
2021,9,PANORAMA HILLS,Asthma,27
2021,10,PANORAMA HILLS,Asthma,28
2021,11,PANORAMA HILLS,Asthma,38
2021,12,PANORAMA HILLS,Asthma,19
2022,1,PANORAMA HILLS,Asthma,25
2022,2,PANORAMA HILLS,Asthma,28
2022,3,PANORAMA HILLS,Asthma,33
2022,4,PANORAMA HILLS,Asthma,31
2022,5,PANORAMA HILLS,Asthma,35
2022,6,PANORAMA HILLS,Asthma,46
2022,7,PANORAMA HILLS,Asthma,44
2022,8,PANORAMA HILLS,Asthma,61
2022,9,PANORAMA HILLS,Asthma,37
2022,10,PANORAMA HILLS,Asthma,27
2022,11,PANORAMA HILLS,Asthma,23
2022,12,PANORAMA HILLS,Asthma,14
2023,1,PANORAMA HILLS,Asthma,27
2023,2,PANORAMA HILLS,Asthma,29
2023,3,PANORAMA HILLS,Asthma,31
2023,4,PANORAMA HILLS,Asthma,27
2023,5,PANORAMA HILLS,Asthma,43
2023,6,PANORAMA HILLS,Asthma,32
2023,7,PANORAMA HILLS,Asthma,48
2023,8,PANORAMA HILLS,Asthma,37
2023,9,PANORAMA HILLS,Asthma,30
2023,10,PANORAMA HILLS,Asthma,30
2023,11,PANORAMA HILLS,Asthma,41
2023,12,PANORAMA HILLS,Asthma,25
2024,1,PANORAMA HILLS,Asthma,26
2024,2,PANORAMA HILLS,Asthma,20
2018,1,PARKDALE,Asthma,10
2018,2,PARKDALE,Asthma,8
2018,3,PARKDALE,Asthma,14
2018,4,PARKDALE,Asthma,12
2018,5,PARKDALE,Asthma,12
2018,6,PARKDALE,Asthma,8
2018,7,PARKDALE,Asthma,12
2018,8,PARKDALE,Asthma,8
2018,9,PARKDALE,Asthma,10
2018,10,PARKDALE,Asthma,10
2018,11,PARKDALE,Asthma,9
2018,12,PARKDALE,Asthma,8
2019,1,PARKDALE,Asthma,8
2019,2,PARKDALE,Asthma,6
2019,3,PARKDALE,Asthma,14
2019,4,PARKDALE,Asthma,11
2019,5,PARKDALE,Asthma,13
2019,6,PARKDALE,Asthma,14
2019,7,PARKDALE,Asthma,12
2019,8,PARKDALE,Asthma,15
2019,9,PARKDALE,Asthma,13
2019,10,PARKDALE,Asthma,6
2019,11,PARKDALE,Asthma,8
2019,12,PARKDALE,Asthma,7
2020,1,PARKDALE,Asthma,6
2020,2,PARKDALE,Asthma,6
2020,3,PARKDALE,Asthma,5
2020,4,PARKDALE,Asthma,16
2020,5,PARKDALE,Asthma,16
2020,6,PARKDALE,Asthma,8
2020,7,PARKDALE,Asthma,10
2020,8,PARKDALE,Asthma,11
2020,9,PARKDALE,Asthma,16
2020,10,PARKDALE,Asthma,16
2020,11,PARKDALE,Asthma,9
2020,12,PARKDALE,Asthma,10
2021,1,PARKDALE,Asthma,5
2021,2,PARKDALE,Asthma,9
2021,3,PARKDALE,Asthma,9
2021,4,PARKDALE,Asthma,10
2021,5,PARKDALE,Asthma,13
2021,6,PARKDALE,Asthma,11
2021,7,PARKDALE,Asthma,8
2021,8,PARKDALE,Asthma,15
2021,9,PARKDALE,Asthma,12
2021,10,PARKDALE,Asthma,9
2021,11,PARKDALE,Asthma,5
2021,12,PARKDALE,Asthma,5
2022,1,PARKDALE,Asthma,7
2022,2,PARKDALE,Asthma,11
2022,3,PARKDALE,Asthma,7
2022,4,PARKDALE,Asthma,14
2022,5,PARKDALE,Asthma,8
2022,6,PARKDALE,Asthma,5
2022,7,PARKDALE,Asthma,13
2022,8,PARKDALE,Asthma,15
2022,9,PARKDALE,Asthma,10
2022,10,PARKDALE,Asthma,13
2022,11,PARKDALE,Asthma,6
2022,12,PARKDALE,Asthma,3
2023,1,PARKDALE,Asthma,7
2023,2,PARKDALE,Asthma,6
2023,3,PARKDALE,Asthma,3
2023,4,PARKDALE,Asthma,15
2023,5,PARKDALE,Asthma,14
2023,6,PARKDALE,Asthma,8
2023,7,PARKDALE,Asthma,9
2023,8,PARKDALE,Asthma,10
2023,9,PARKDALE,Asthma,22
2023,10,PARKDALE,Asthma,7
2023,11,PARKDALE,Asthma,9
2023,12,PARKDALE,Asthma,2
2024,1,PARKDALE,Asthma,13
2024,2,PARKDALE,Asthma,13
2018,1,PARKHILL,Asthma,17
2018,2,PARKHILL,Asthma,6
2018,3,PARKHILL,Asthma,9
2018,4,PARKHILL,Asthma,15
2018,5,PARKHILL,Asthma,13
2018,6,PARKHILL,Asthma,25
2018,7,PARKHILL,Asthma,28
2018,8,PARKHILL,Asthma,13
2018,9,PARKHILL,Asthma,13
2018,10,PARKHILL,Asthma,25
2018,11,PARKHILL,Asthma,11
2018,12,PARKHILL,Asthma,10
2019,1,PARKHILL,Asthma,10
2019,2,PARKHILL,Asthma,10
2019,3,PARKHILL,Asthma,6
2019,4,PARKHILL,Asthma,15
2019,5,PARKHILL,Asthma,13
2019,6,PARKHILL,Asthma,23
2019,7,PARKHILL,Asthma,24
2019,8,PARKHILL,Asthma,34
2019,9,PARKHILL,Asthma,41
2019,10,PARKHILL,Asthma,34
2019,11,PARKHILL,Asthma,22
2019,12,PARKHILL,Asthma,23
2020,1,PARKHILL,Asthma,12
2020,2,PARKHILL,Asthma,23
2020,3,PARKHILL,Asthma,21
2020,4,PARKHILL,Asthma,28
2020,5,PARKHILL,Asthma,37
2020,6,PARKHILL,Asthma,37
2020,7,PARKHILL,Asthma,43
2020,8,PARKHILL,Asthma,67
2020,9,PARKHILL,Asthma,35
2020,10,PARKHILL,Asthma,28
2020,11,PARKHILL,Asthma,18
2020,12,PARKHILL,Asthma,18
2021,1,PARKHILL,Asthma,14
2021,2,PARKHILL,Asthma,18
2021,3,PARKHILL,Asthma,16
2021,4,PARKHILL,Asthma,16
2021,5,PARKHILL,Asthma,40
2021,6,PARKHILL,Asthma,48
2021,7,PARKHILL,Asthma,52
2021,8,PARKHILL,Asthma,36
2021,9,PARKHILL,Asthma,25
2021,10,PARKHILL,Asthma,48
2021,11,PARKHILL,Asthma,27
2021,12,PARKHILL,Asthma,23
2022,1,PARKHILL,Asthma,16
2022,2,PARKHILL,Asthma,34
2022,3,PARKHILL,Asthma,23
2022,4,PARKHILL,Asthma,22
2022,5,PARKHILL,Asthma,17
2022,6,PARKHILL,Asthma,26
2022,7,PARKHILL,Asthma,25
2022,8,PARKHILL,Asthma,36
